"id","course_id","module_name","added_date","modified_date","status"
"690","130","Drafting","2021-04-11 03:14:12",NULL,"A"
"691","130","Practice and Procedure","2021-04-11 03:21:05","2021-04-11 03:35:44","A"
"692","130","Professional Ethics and Advocacy","2021-04-11 03:35:54",NULL,"A"
"693","130","Leading Cases","2021-04-11 03:40:32",NULL,"A"
"694","130","Question Bank and Past Year Analysis","2021-04-11 03:46:00",NULL,"A"
"695","130","Templates","2021-04-11 03:50:51",NULL,"A"
"696","131","American Legal System, Courts and Regulatory Authorities","2021-04-16 10:03:33",NULL,"A"
"697","131","US Contract Law","2021-04-16 10:04:43",NULL,"A"
"698","131","How to draft contracts under US law","2021-04-16 10:08:34","2022-08-31 06:06:05","D"
"699","131","How to draft various clauses of a general contract","2021-04-16 10:09:41",NULL,"A"
"700","131","General Commercial Contracts and Business Agreements useful for US paralegal work","2021-04-16 10:14:24",NULL,"A"
"701","131","How to Draft US Business Formation Agreements / By laws","2021-04-16 10:16:06",NULL,"A"
"702","131","How to Draft US IP License Agreements","2021-04-16 10:18:26",NULL,"A"
"703","131","How to draft US Technology Agreements","2021-04-16 10:20:44","2021-04-16 10:39:35","A"
"704","131","Contract Enforcement in US","2021-04-16 10:22:41",NULL,"A"
"705","131","Steps in Contract Lifecycle Management","2021-04-16 10:26:47",NULL,"A"
"706","131","Navigating and using freelancing platforms","2021-04-16 10:28:48",NULL,"A"
"707","132","Introduction to the International Legal Regime","2021-04-17 03:30:22",NULL,"A"
"708","132","International Contract Enforcement - Singapore","2021-04-17 03:31:41","2021-04-17 03:33:35","A"
"709","132","Contract Enforcement in the US","2021-04-17 03:33:43",NULL,"A"
"710","132","Contract Enforcement in UK","2021-04-17 03:36:01",NULL,"A"
"711","132","Contract Enforcement in Dubai","2021-04-17 03:37:33",NULL,"A"
"712","132","Contract Enforcement in Hong Kong","2021-04-17 03:38:58",NULL,"A"
"713","132","Contract Enforcement in Canada","2021-04-17 03:40:28",NULL,"A"
"714","132","Contract Enforcement in Japan","2021-04-17 03:41:59",NULL,"A"
"715","132","Contract Enforcement in Brazil","2021-04-17 03:43:22",NULL,"A"
"716","132","Contract Enforcement in Netherlands","2021-04-17 03:44:50",NULL,"A"
"717","132","International Conflict Management and Negotiation","2021-04-17 03:46:07",NULL,"A"
"718","132","Maneuvering Through International Negotiations, Mediations and Conciliations: A Guide for Lawyers","2021-04-17 03:47:12",NULL,"A"
"719","132","Understanding the Anatomy of Contract Drafting","2021-04-17 03:48:12",NULL,"A"
"720","132","How to draft international contracts and notices","2021-04-17 03:52:16",NULL,"A"
"721","132","International Commercial Arbitration as a mode of dispute resolution for international contracts","2021-04-17 03:53:24",NULL,"A"
"722","132","Implications of choice of contract law of Singapore, UK, US, Canada and India","2021-04-17 03:55:07",NULL,"A"
"723","132","Drafting statements of claim and defence","2021-04-17 03:56:23","2021-04-17 03:58:40","A"
"724","132","Templates","2021-04-17 03:58:51",NULL,"A"
"725","134","Research Methodology","2021-04-26 01:01:50",NULL,"A"
"726","134","Research Aptitude","2021-04-26 01:03:22",NULL,"A"
"727","134","Jurisprudence","2021-04-26 01:05:48",NULL,"A"
"728","134","Constitutional and Administrative Law","2021-04-26 01:09:07",NULL,"A"
"729","134","International Law","2021-04-26 01:12:00",NULL,"A"
"730","134","Law of Crimes","2021-04-26 01:14:43",NULL,"A"
"731","134","Law of Torts and Consumer Protection","2021-04-26 01:19:19",NULL,"A"
"732","134","Commercial Law","2021-04-26 01:24:25",NULL,"A"
"733","134","Family Law","2021-04-26 01:32:09",NULL,"A"
"734","134","Environmental and Human Rights Law","2021-04-26 01:33:38",NULL,"A"
"735","134","Intellectual Property Rights and Information Technology Law","2021-04-26 01:34:55",NULL,"A"
"736","134","Comparative Public Law System of Governance","2021-04-26 01:36:31",NULL,"A"
"737","134","Law and Justice in a Globalizing World","2021-04-26 01:38:25",NULL,"A"
"738","126","American legal system & Introduction to intellectual property law in the US","2021-05-06 08:01:54",NULL,"A"
"739","126","Trademark search, filing and prosecution in the US","2021-05-06 08:05:35","2021-05-13 02:35:06","A"
"741","126","Infringement of trademarks and copyright on the internet","2021-05-06 08:11:05",NULL,"A"
"742","126","Anti-counterfeiting mechanisms in the US","2021-05-06 08:17:42","2021-05-06 08:19:44","A"
"743","126","Basic guidelines for drafting intellectual property contracts","2021-05-06 08:19:57",NULL,"A"
"744","126","Monetisation of Intellectual property","2021-05-06 08:24:27",NULL,"A"
"745","126","Technology Contracts and how to draft these","2021-05-06 08:27:48",NULL,"A"
"746","126","Patent law and patent work for paralegals","2021-05-06 08:30:05",NULL,"A"
"747","126","Design protection in the US","2021-05-06 08:33:59",NULL,"A"
"748","126","Protection of trade secrets in the US","2021-05-06 08:35:23",NULL,"A"
"749","126","Intellectual property litigation in the US","2021-05-06 08:36:41",NULL,"A"
"750","126","Navigating and using freelancing platforms","2021-05-06 08:38:01",NULL,"A"
"751","126","Bonus Module: How to perform UK Intellectual Property Office work","2021-05-13 03:14:15",NULL,"A"
"752","9","Trademark Law and Registration","2021-05-13 05:26:51",NULL,"A"
"753","9","Trademark Monetization Techniques","2021-05-13 05:32:57",NULL,"A"
"754","9","Trademark Infringement & Litigation","2021-05-13 05:34:54",NULL,"A"
"755","9","Patent Law","2021-05-13 05:38:16",NULL,"A"
"756","9","GI & Designs Law","2021-05-13 05:54:44",NULL,"A"
"757","9","Basic Guideline for Drafting Contracts","2021-05-13 05:56:46",NULL,"A"
"758","9","IP and Business Transactions","2021-05-13 06:00:25","2021-05-13 06:03:44","A"
"759","9","Media & Policy","2021-05-13 06:03:57",NULL,"A"
"760","9","Print Media Regulatory Framework","2021-05-13 06:05:27","2021-05-13 06:06:17","A"
"761","9","Entertainment TV, News and Current Affairs","2021-05-13 06:06:27",NULL,"A"
"762","9","Television Disputes","2021-05-13 06:07:42",NULL,"A"
"763","9","Film/Online Content/ Music","2021-05-13 06:08:25",NULL,"A"
"764","9","Radio","2021-05-13 06:12:31",NULL,"A"
"765","9","Defamation, Blasphemy, Sedition & Obscenity in Media","2021-05-13 06:12:56",NULL,"A"
"766","136","Introduction to Data Collection, Processing, Protection and transfer","2021-05-26 05:21:58",NULL,"A"
"767","136","Data Processing Agreements and related work","2021-05-26 05:24:31",NULL,"A"
"768","136","Compliance and Governance requirements","2021-05-26 05:27:23",NULL,"A"
"769","136","Data protection disputes and litigation","2021-05-26 05:28:57",NULL,"A"
"770","136","Privacy Risk Management","2021-05-26 05:31:48",NULL,"A"
"771","136","Data protection legislations in the EU: EU GDPR","2021-05-26 05:33:06",NULL,"A"
"772","136","Data protection laws in European Countries","2021-05-26 05:35:58",NULL,"A"
"773","136","Data Protection in UK post Brexit","2021-05-26 05:38:01",NULL,"A"
"774","136","Data protection laws in the US: Federal and State laws","2021-05-26 05:38:57",NULL,"A"
"775","136","Data Protection Law in Canada","2021-05-26 05:40:13",NULL,"A"
"776","136","Data Protection Law in South East Asia","2021-05-26 05:42:32","2022-12-14 06:43:14","A"
"777","136","Data Protection Regime: Middle East and India","2021-05-26 05:45:03","2023-09-21 04:49:03","A"
"779","137","USA (CIPP/US) (September - October 2021)","2021-05-27 08:25:21",NULL,"A"
"782","140","The American Legal System and Corporate Sector","2021-06-11 10:31:45",NULL,"A"
"783","140","Registering an entity in the US and Conversions","2021-06-11 10:37:56","2021-06-11 10:47:02","A"
"784","140","Officers, decision making and governance in US companies","2021-06-11 10:49:03",NULL,"A"
"785","140","Changes in capital, share transactions and borrowing transactions","2021-06-11 11:00:30",NULL,"A"
"786","140","Funding methods and investment process","2021-06-11 11:07:14",NULL,"A"
"787","140","Mergers and acquisitions","2021-06-11 11:13:10",NULL,"A"
"788","140","Foreign Corporations","2021-06-12 05:24:20",NULL,"A"
"789","140","US Bankruptcy and insolvency","2021-06-12 05:27:03",NULL,"A"
"790","140","Capital markets and listing","2021-06-12 05:29:57",NULL,"A"
"791","140","Takeovers (including hostile takeovers)","2021-06-12 05:35:31",NULL,"A"
"792","140","Corporate litigation","2021-06-12 05:39:55",NULL,"A"
"793","140","Navigating through various platforms to get corporate paralegal opportunities","2021-06-12 05:43:00",NULL,"A"
"794","141","Glimpse of technology laws around the world","2021-06-25 07:50:47",NULL,"A"
"795","141","Technology Licensing and Transfers","2021-06-25 07:53:47",NULL,"A"
"796","141","Overview of data protection laws and notification requirements around the world","2021-06-25 07:54:46",NULL,"A"
"797","141","Legal work in e-commerce industry","2021-06-25 07:57:24",NULL,"A"
"798","141","Regulation of payments and FinTech around the world","2021-06-25 07:58:49",NULL,"A"
"799","141","Types of Cybercrimes and Cybercrime laws around the world","2021-06-25 08:02:19",NULL,"A"
"800","141","Artificial intelligence and Robotics","2021-06-25 08:03:24",NULL,"A"
"801","141","How are cryptocurrency businesses regulated across the world","2021-06-25 08:04:43",NULL,"A"
"802","141","What is Internet of Things (IoT) and how do businesses use IoT?","2021-06-25 08:06:52",NULL,"A"
"803","142","Introduction to American Legal System and Technology Law","2021-06-26 12:50:07",NULL,"A"
"804","142","Basics of Technology Contracts","2021-06-26 01:03:27",NULL,"A"
"805","142","Technology Licensing and Transfers","2021-06-26 01:04:50",NULL,"A"
"806","142","How to assist US lawyers with software patent filing and documentation work","2021-06-26 01:29:46",NULL,"A"
"807","142","Electronic Signatures","2021-06-26 01:31:07",NULL,"A"
"808","142","Data Protection and Privacy laws","2021-06-26 01:32:50",NULL,"A"
"809","142","Regulation of Blockchain and Cryptocurrency in US","2021-06-26 01:34:33",NULL,"A"
"810","142","Cybercrimes and Cybersecurity","2021-06-26 01:37:38",NULL,"A"
"811","142","How is use of Artificial Intelligence regulated in the US","2021-06-26 01:38:57",NULL,"A"
"812","142","How do cloud computing companies work?","2021-06-26 01:39:59",NULL,"A"
"813","142","How do data centres work?","2021-06-26 01:41:07",NULL,"A"
"814","142","FinTech Regulation in the US","2021-06-26 01:42:09","2021-06-26 01:43:28","A"
"815","142","LegalTech Sector in the US","2021-06-26 01:43:36",NULL,"A"
"816","142","How does the gaming sector work and what are the regulations applicable to it?","2021-06-26 01:44:48",NULL,"A"
"817","142","Overview of work in the US e-commerce industry","2021-06-26 01:46:53",NULL,"A"
"818","142","Business Models, Agreements and other work in the FoodTech industry","2021-06-26 01:48:32",NULL,"A"
"819","142","Business Models, Agreements and other work in the HealthTech industry","2021-06-26 01:50:47",NULL,"A"
"820","142","Emerging technologies and their regulation","2021-06-26 01:52:05",NULL,"A"
"821","142","Navigating different platforms to secure technology law and contract work","2021-06-26 01:56:16",NULL,"A"
"822","143","Overview of Trademarks","2021-06-30 01:53:20",NULL,"A"
"823","143","Registration and Protection of Trademarks","2021-06-30 01:55:55",NULL,"A"
"824","143","Trademark Monetization Techniques, Contracts and Case Studies","2021-06-30 02:02:05",NULL,"A"
"825","143","Trademark Infringement and Litigation Process","2021-06-30 02:04:13",NULL,"A"
"826","143","Trademark and copyright infringement in cyberspace","2021-06-30 02:06:41",NULL,"A"
"827","143","Patent Law","2021-06-30 02:08:21",NULL,"A"
"828","143","GI & Designs Law","2021-06-30 02:21:58",NULL,"A"
"829","143","IP and Business Transactions","2021-06-30 02:24:15",NULL,"A"
"830","99","Overview of Trademarks","2021-06-30 03:01:26",NULL,"A"
"831","99","Registration and Protection of Trademarks","2021-06-30 03:02:43",NULL,"A"
"832","145","Regulatory Framework for the Media Sector","2021-06-30 03:39:52",NULL,"A"
"833","145","Contracts and Licensing in Music and Film Industry","2021-06-30 03:43:13",NULL,"A"
"834","145","Other Contracts for IP Monetization","2021-06-30 03:46:18",NULL,"A"
"835","145","Disputes in the Media & Entertainment Sector","2021-06-30 03:47:06",NULL,"A"
"836","142","Test","2021-07-21 08:54:21",NULL,"D"
"837","99","Test Module","2021-07-21 08:56:09",NULL,"A"
"838","147","INTRODUCTION TO COMPETITION LAW","2021-07-24 01:59:59",NULL,"A"
"839","147","ANTI-COMPETITIVE AGREEMENTS","2021-07-24 02:01:29",NULL,"A"
"840","147","ABUSE OF DOMINANCE","2021-07-24 02:04:47",NULL,"A"
"841","147","INQUIRY AND INVESTIGATION IN ENFORCEMENT CASES","2021-07-24 02:06:56",NULL,"A"
"842","147","COMPETITION LAW AND IP","2021-07-24 02:09:34",NULL,"A"
"843","147","M&A & COMPETITION LAW","2021-07-24 02:11:13",NULL,"A"
"844","147","INTERNATIONAL AND COMPARATIVE COMPETITION LAW","2021-07-24 02:14:46",NULL,"A"
"845","148","Interplay between SEBI, Stock and Commodity Exchanges, Listed entities and intermediaries","2021-07-24 03:57:12",NULL,"A"
"846","148","Introduction to capital markets","2021-07-24 04:00:21",NULL,"A"
"847","148","Public issues and listing","2021-07-24 04:01:47",NULL,"A"
"848","148","Other types of issues and methods to invite capital","2021-07-24 04:03:36",NULL,"A"
"849","148","Interaction with SEBI / Stock Exchanges","2021-07-24 04:04:42",NULL,"A"
"850","148","Requirements for being continuously listed","2021-07-24 04:05:46",NULL,"A"
"851","148","How to handle takeovers: violations which could result in action and pitfalls","2021-07-24 04:21:12",NULL,"A"
"852","148","How to avoid or deal with regulatory action in relation to insider trading","2021-07-24 04:29:01",NULL,"A"
"853","148","Fraudulent and unfair trade practices in securities market and proceedings against these","2021-07-24 04:33:10",NULL,"A"
"854","148","Intermediaries regulated by SEBI: Who, What and How","2021-07-24 04:34:10",NULL,"A"
"855","148","How delisting can result in litigation","2021-07-24 04:40:18",NULL,"A"
"856","148","Proceedings before SEBI: Notice, response and settlement","2021-07-24 04:42:39",NULL,"A"
"857","148","Securities Appellate Tribunal and its Jurisdiction","2021-07-24 04:45:48",NULL,"A"
"858","148","Appeal before the Securities Appellate Tribunal and hearing","2021-07-24 04:47:37",NULL,"A"
"859","148","What to do next after a SAT Order","2021-07-24 04:49:57",NULL,"A"
"860","149","Introduction to Law Firm Practice","2021-07-24 05:20:03",NULL,"A"
"861","149","General Corporate, Investment, M&A and Financing","2021-07-24 05:21:52",NULL,"A"
